Title,Price,N_Rooms,Square_meters,Floors,BathRooms,Neighborhood
"Villa a schiera via Ione di Chio, Casal Palocco, Roma",449000,5,135.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Caridemo, Casal Palocco, Roma",369000,5+,300.0,,3,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",218000,3,78.0,2,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",226000,3,78.0,3,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",210000,3,78.0,1,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",234000,3,78.0,4,2,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",184000,2,60.0,3,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",157000,2,55.0,3,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",171000,2,60.0,1,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",178000,2,60.0,2,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",163000,2,55.0,4,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",151000,2,55.0,2,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",146000,2,55.0,1,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",190000,2,60.0,4,,"Axa, Casal Palocco, Infernetto "
"Monolocale via Croviana, Infernetto, Roma",130000,,41.0,4,,"Axa, Casal Palocco, Infernetto "
"Monolocale via Croviana, Infernetto, Roma",126000,,41.0,3,,"Axa, Casal Palocco, Infernetto "
"Monolocale via Croviana, Infernetto, Roma",122000,,41.0,2,,"Axa, Casal Palocco, Infernetto "
"Monolocale via Croviana, Infernetto, Roma",118000,,41.0,1,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",199000,3,71.0,1,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",206000,3,71.0,2,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",220000,3,71.0,4,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",205000,3,71.0,2,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",212000,3,71.0,3,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",213000,3,71.0,3,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",219000,3,71.0,4,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",198000,3,71.0,1,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",157000,2,55.0,3,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",163000,2,55.0,4,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",151000,2,55.0,2,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",146000,2,55.0,1,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",234000,3,78.0,3,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",226000,3,78.0,2,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",242000,3,78.0,4,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Padre Massaruti 258, Casal Palocco, Roma",185000,3,115.0,2,3,"Axa, Casal Palocco, Infernetto "
"Trilocale via Democrito, Casal Palocco, Roma",249000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa all'asta via Critolao 7, Roma",240000,5,268.0,,,"Axa, Casal Palocco, Infernetto "
"Villa all'asta via Alessio Olivieri 43, Roma",138750,4,108.0,,,"Axa, Casal Palocco, Infernetto "
"Quadrilocale largo Antigono, Casal Palocco, Roma",360000,4,105.0,1,2,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Senofane, Casal Palocco, Roma",685000,5+,350.0,,3+,"Axa, Casal Palocco, Infernetto "
"Trilocale via Padre Perilli, Casal Palocco, Roma",295000,3,100.0,3,2,"Axa, Casal Palocco, Infernetto "
"Bilocale via ANTERIVO, Infernetto, Roma",185000,2,55.0,1,,"Axa, Casal Palocco, Infernetto "
"Villa all'asta via Critolao 7, Roma",240000,5,263.0,,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",212000,3,71.0,3,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",234000,3,78.0,4,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",219000,3,71.0,4,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",218000,3,78.0,1,2,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",157000,2,55.0,3,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",163000,2,55.0,4,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",178000,2,60.0,2,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",184000,2,60.0,3,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",190000,2,60.0,4,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",157000,2,55.0,3,,"Axa, Casal Palocco, Infernetto "
"Monolocale via Croviana, Infernetto, Roma",130000,,41.0,4,,"Axa, Casal Palocco, Infernetto "
"Monolocale via Croviana, Infernetto, Roma",126000,,41.0,3,,"Axa, Casal Palocco, Infernetto "
"Monolocale via Croviana, Infernetto, Roma",122000,,41.0,2,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",220000,3,71.0,4,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",198000,3,71.0,1,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",218000,3,78.0,1,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",218000,3,78.0,2,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",242000,3,78.0,4,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",210000,3,78.0,1,2,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",146000,2,55.0,1,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",151000,2,55.0,2,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",171000,2,60.0,1,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",163000,2,55.0,4,,"Axa, Casal Palocco, Infernetto "
"Quadrilocale via Democrito, Casal Palocco, Roma",539000,4,155.0,1,2,"Axa, Casal Palocco, Infernetto "
"Monolocale via Croviana, Infernetto, Roma",118000,,41.0,1,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",226000,3,78.0,3,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",234000,3,78.0,3,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",226000,3,78.0,2,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",213000,3,71.0,3,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",205000,3,71.0,2,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",206000,3,71.0,2,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Croviana, Infernetto, Roma",199000,3,71.0,1,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",151000,2,55.0,2,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Croviana, Infernetto, Roma",146000,2,55.0,1,,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via dei Pescatori, Axa, Roma",390000,5,180.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Monguelfo, Infernetto, Roma",740000,4,293.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Giambattista Viotti 69, Infernetto, Roma",529000,5+,339.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Giuseppe Ottavio Pitoni 46, Infernetto, Roma",495000,5+,336.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Gian Francesco Malipiero, Infernetto, Roma",440000,5,180.0,,2,"Axa, Casal Palocco, Infernetto "
"Quadrilocale ottimo stato, primo piano, Casal Palocco, Roma",539000,4,155.0,1,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Brentonico 127, Infernetto, Roma",195000,3,60.0,0,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Cristoforo Colombo 2345, Infernetto, Roma",329000,5,180.0,,3,"Axa, Casal Palocco, Infernetto "
"Bilocale via Salorno, Infernetto, Roma",219000,2,55.0,1,,"Axa, Casal Palocco, Infernetto "
"Villa all'asta via Ludovico Bellanda, Roma",159840,5+,150.0,,,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Ponte Gardena 36, Infernetto, Roma",249000,3,190.0,,,"Axa, Casal Palocco, Infernetto "
"Trilocale via di Macchia Palocco 3, Casal Palocco, Roma",239000,3,98.0,2,,"Axa, Casal Palocco, Infernetto "
"Trilocale via di Macchia Palocco, Casal Palocco, Roma",239000,3,98.0,2,,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Gian Francesco Malipiero, Infernetto, Roma",440000,5+,200.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Licofrone, Casal Palocco, Roma",1100000,5+,350.0,,3+,"Axa, Casal Palocco, Infernetto "
"Bilocale via Aristofane, Axa, Roma",199000,2,58.0,1,,"Axa, Casal Palocco, Infernetto "
"Bilocale largo Malles Venosta, Infernetto, Roma",149000,2,50.0,1,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Padre Massaruti, Casal Palocco, Roma",189000,3,80.0,1,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Dobbiaco, Infernetto, Roma",175000,3,78.0,1,,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via Archippo, Casal Palocco, Roma",699000,5+,290.0,,3+,"Axa, Casal Palocco, Infernetto "
"Bilocale via Grumes 11, Infernetto, Roma",148500,2,59.0,,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Torcegno 254, Infernetto, Roma",200400,3,78.0,3,2,"Axa, Casal Palocco, Infernetto "
"Trilocale via Torcegno 254, Infernetto, Roma",208900,3,78.0,1,2,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Ermesianatte, Axa, Roma",470000,5,165.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Partenio di Nicea 39, Casal Palocco, Roma",830000,5+,670.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via Bersone, Infernetto, Roma",279000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Appartamento all'asta via Ludovico Bellanda 9, Roma",159840,5+,126.0,0,,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via Gian Francesco Malipiero, Infernetto, Roma",369000,4,140.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Cristoforo Colombo, Infernetto, Roma",385000,5+,160.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Gian Francesco Malipiero, Infernetto, Roma",369000,4,140.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Antonio Bazzini 19A, Infernetto, Roma",439000,5,180.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",450000,4,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",350000,3,107.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Eugenio Cecconi, Casal Palocco, Roma",300000,3,90.0,,2,"Axa, Casal Palocco, Infernetto "
"Attico via Salorno, Infernetto, Roma",290000,4,80.0,2,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Salorno, Infernetto, Roma",255000,3,80.0,1,,"Axa, Casal Palocco, Infernetto "
"Bilocale via Salorno, Infernetto, Roma",170000,2,45.0,0,,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Alcmane, Axa, Roma",1550000,5+,530.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via Valdaora, Infernetto, Roma",205000,2,76.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Carlo Calcaterra, Infernetto, Roma",324000,4,143.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via Ferecrate, Casal Palocco, Roma",339000,4,150.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Alcidamante di Elea, Casal Palocco, Roma",849000,5,500.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Sofocle, Axa, Roma",765000,5+,320.0,,3+,"Axa, Casal Palocco, Infernetto "
Ville bifamiliari di nuova costruzione a Roma,360000,3,128.0,,,"Axa, Casal Palocco, Infernetto "
"Villa all'asta via Critolao 7, Roma",240000,5+,238.0,,,"Axa, Casal Palocco, Infernetto "
"Villa all'asta via Critolao, 7, Roma",240000,5+,176.0,,,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Ernesto Boezi, Infernetto, Roma",650000,5+,343.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa all'asta via Bocenago 17, Roma",231000,5,180.0,,,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via Domenico Alaleona 103, Infernetto, Roma",280000,4,158.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via San Candido 48, Infernetto, Roma",550000,5,179.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Erodoto, Casal Palocco, Roma",1299000,5+,950.0,,3+,"Axa, Casal Palocco, Infernetto "
"Attico via Salorno 32, Infernetto, Roma",179000,3,73.0,1,,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Stenico, Infernetto, Roma",289000,5+,220.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Eschilo, Axa, Roma",1550000,5+,450.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Antonio Scontrino 27, Infernetto, Roma",529000,5,250.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa a schiera viale Gorgia di Leontini, Casal Palocco, Roma",700000,5+,240.0,,3,"Axa, Casal Palocco, Infernetto "
"Bilocale via Antonio Lotti 200, Infernetto, Roma",245000,2,77.0,1,,"Axa, Casal Palocco, Infernetto "
"Trilocale via Antonio Lotti 200, Infernetto, Roma",290000,3,110.0,0,,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Archippo 22, Casal Palocco, Roma",520000,5+,268.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Pitea, Casal Palocco, Roma",780000,5+,220.0,,3,"Axa, Casal Palocco, Infernetto "
"Trilocale via Torcegno 254, Infernetto, Roma",195900,3,78.0,1,2,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via San Candido, Infernetto, Roma",650000,5+,360.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Melanippide 5, Casal Palocco, Roma",880000,5+,345.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Torcegno, Infernetto, Roma",359000,4,188.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via Sofocle, Axa, Roma",689000,5+,300.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Epaminonda, Casal Palocco, Roma",279000,3,125.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Aristonida 4, Casal Palocco, Roma",1090000,5+,270.0,,3+,"Axa, Casal Palocco, Infernetto "
"Trilocale via Torcegno 254, Infernetto, Roma",195900,3,78.0,1,2,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Marc'Antonio Cesti, Infernetto, Roma",599000,5+,160.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Dobbiaco, Infernetto, Roma",299000,5,120.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via Antonio Viri, Infernetto, Roma",349000,4,150.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Elia Facchini 63, Casal Palocco, Roma",398000,5+,271.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa a schiera via Antonio Viri, Infernetto, Roma",349000,4,150.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Alessio Olivieri, Infernetto, Roma",680000,5+,450.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Adriano Banchieri, Infernetto, Roma",525000,5+,290.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Massimeno 11, Infernetto, Roma",519000,5+,281.0,,3+,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Massimeno 9, Infernetto, Roma",239000,4,113.0,,2,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Massimeno 9, Infernetto, Roma",309000,5,168.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa plurifamiliare via Focilide, Axa, Roma",529000,5,250.0,,3+,"Axa, Casal Palocco, Infernetto "
"Bilocale via di Macchia Saponara 153, Casal Palocco, Roma",165000,2,50.0,1,,"Axa, Casal Palocco, Infernetto "
"Villa bifamiliare via Giulio Bertoni, Infernetto, Roma",299000,5+,180.0,,3,"Axa, Casal Palocco, Infernetto "
"Villa unifamiliare via Alessandro Stradella 69, Infernetto, Roma",520000,5,230.0,,3,"Axa, Casal Palocco, Infernetto "
